2024-04-22 19:27:02,Access granted,497928637258,21BAI1660,
2024-04-22 19:27:02,Access granted,497928637258,21BAI1660,
2024-04-22 19:27:06,WiFi Issue,497928637258,21BAI1660,Not Resolved
2024-04-22 19:27:06,WiFi Issue,497928637258,21BAI1660,Not Resolved
